TransactionID,Date,Month,Month_Num,Quarter,Year,Region,Vendor,Category,Product,Unit_Price_BDT,Quantity,Discount_Pct,Total_Sale_BDT,Customer_Segment,Sales_Channel,Payment_Method
TXN0492,2024-05-03,May,5,Q2,2024,Rajshahi,Greenfield Distributors,Food & Beverage,Noodles,25,3,12.5,65.62,Wholesale,Distributor,bKash
TXN0493,2024-05-03,May,5,Q2,2024,Dhaka,National Suppliers Ltd.,Electronics,Smart TV,35000,23,13.9,693105.0,Retail,Field Agent,Nagad
TXN0494,2024-05-03,May,5,Q2,2024,Dhaka,Meghna Traders,Agro Products,Jute Bale,2200,25,2.5,53625.0,Government,Distributor,Credit Card
TXN0495,2024-05-03,May,5,Q2,2024,Chattogram,Karnaphuli Goods,Clothing & Textiles,Jeans,800,30,14.8,20448.0,Government,Online,Credit Card
TXN0496,2024-05-04,May,5,Q2,2024,Mymensingh,Meghna Traders,Food & Beverage,Mustard Oil,180,19,1.3,3375.54,Retail,Field Agent,Cash
TXN0497,2024-05-04,May,5,Q2,2024,Rangpur,Padma Enterprise,Clothing & Textiles,Salwar Kameez,700,7,1.8,4811.8,Wholesale,Field Agent,Credit Card
TXN0498,2024-05-05,May,5,Q2,2024,Barishal,Metro Trading House,Pharmaceuticals,Saline,40,36,10.7,1285.92,Corporate,Field Agent,Bank Transfer
TXN0499,2024-05-05,May,5,Q2,2024,Dhaka,Shovon Brothers Ltd.,Clothing & Textiles,T-Shirt,450,27,13.4,10521.9,Retail,Online,Cash
TXN0500,2024-05-05,May,5,Q2,2024,Rajshahi,Bismillah Trading,Cosmetics & Beauty,Shampoo,220,31,7.9,6281.22,Wholesale,In-Store,Bank Transfer
TXN0501,2024-05-05,May,5,Q2,2024,Chattogram,Prime Goods BD,Pharmaceuticals,Antacid Syrup,80,37,0.1,2957.04,Wholesale,Online,Bank Transfer
TXN0502,2024-05-05,May,5,Q2,2024,Dhaka,Star Mart BD,Stationery & Office,Ballpoint Pen Box,180,31,12.1,4904.82,Wholesale,In-Store,Cash
TXN0503,2024-05-05,May,5,Q2,2024,Dhaka,Meghna Traders,Home & Furniture,Steel Almirah,8500,11,4.8,89012.0,Wholesale,Field Agent,Credit Card
TXN0504,2024-05-05,May,5,Q2,2024,Chattogram,Metro Trading House,Clothing & Textiles,Panjabi,950,18,2.7,16638.3,Retail,Online,Credit Card
TXN0505,2024-05-06,May,5,Q2,2024,Chattogram,Karnaphuli Goods,Stationery & Office,Notebook,60,18,9.1,981.72,Government,Online,Cash
TXN0506,2024-05-07,May,5,Q2,2024,Chattogram,Al-Amin Wholesale,Agro Products,Potato (Sack),1100,36,12.4,34689.6,Corporate,In-Store,Credit Card
TXN0507,2024-05-07,May,5,Q2,2024,Dhaka,Star Mart BD,Home & Furniture,Curtain,700,34,14.8,20277.6,Retail,Distributor,Cash
TXN0508,2024-05-07,May,5,Q2,2024,Dhaka,Sonali Commerce,Cosmetics & Beauty,Shampoo,220,3,0.7,655.38,Wholesale,Field Agent,Bank Transfer
TXN0509,2024-05-07,May,5,Q2,2024,Sylhet,Halda Merchants,Food & Beverage,Noodles,25,32,1.5,788.0,Government,Distributor,Nagad
TXN0510,2024-05-08,May,5,Q2,2024,Khulna,Rahim & Sons Co.,Pharmaceuticals,Antacid Syrup,80,31,2.3,2422.96,Corporate,Distributor,Credit Card
TXN0511,2024-05-08,May,5,Q2,2024,Sylhet,Surma Trade Co.,Clothing & Textiles,Panjabi,950,9,3.6,8242.2,Government,In-Store,Nagad
TXN0512,2024-05-08,May,5,Q2,2024,Sylhet,Greenfield Distributors,Home & Furniture,Curtain,700,32,0.4,22310.4,Corporate,Distributor,bKash
TXN0513,2024-05-08,May,5,Q2,2024,Khulna,Shovon Brothers Ltd.,Pharmaceuticals,Saline,40,12,9.9,432.48,Retail,Field Agent,Cash
TXN0514,2024-05-09,May,5,Q2,2024,Dhaka,Halda Merchants,Stationery & Office,Ballpoint Pen Box,180,6,5.2,1023.84,Corporate,Distributor,Bank Transfer
TXN0515,2024-05-09,May,5,Q2,2024,Mymensingh,Bangladesh Agro Depot,Electronics,Electric Fan,1500,14,0.3,20937.0,Government,Online,Nagad
TXN0516,2024-05-09,May,5,Q2,2024,Sylhet,Prime Goods BD,Cosmetics & Beauty,Hair Oil,180,27,3.0,4714.2,Wholesale,In-Store,Bank Transfer
TXN0517,2024-05-09,May,5,Q2,2024,Barishal,Rahim & Sons Co.,Agro Products,Fertilizer,1200,23,4.3,26413.2,Retail,Field Agent,Nagad
TXN0518,2024-05-09,May,5,Q2,2024,Dhaka,Meghna Traders,Electronics,Electric Fan,1500,46,6.6,64446.0,Corporate,Distributor,bKash
TXN0519,2024-05-09,May,5,Q2,2024,Dhaka,Al-Amin Wholesale,Home & Furniture,Steel Almirah,8500,29,1.0,244035.0,Wholesale,Distributor,bKash
TXN0520,2024-05-09,May,5,Q2,2024,Rangpur,Karnaphuli Goods,Home & Furniture,Steel Almirah,8500,47,9.2,362746.0,Retail,In-Store,Bank Transfer
TXN0521,2024-05-09,May,5,Q2,2024,Barishal,Bismillah Trading,Home & Furniture,Plastic Chair,600,17,9.8,9200.4,Government,Distributor,bKash
TXN0522,2024-05-09,May,5,Q2,2024,Dhaka,Bismillah Trading,Stationery & Office,Notebook,60,21,6.9,1173.06,Corporate,Online,bKash
TXN0523,2024-05-10,May,5,Q2,2024,Sylhet,Padma Enterprise,Food & Beverage,Mustard Oil,180,24,11.8,3810.24,Wholesale,In-Store,Bank Transfer
TXN0524,2024-05-10,May,5,Q2,2024,Dhaka,Bismillah Trading,Electronics,Smart TV,35000,34,12.2,1044820.0,Wholesale,Field Agent,Nagad
TXN0525,2024-05-10,May,5,Q2,2024,Chattogram,Metro Trading House,Clothing & Textiles,Jeans,800,24,8.9,17491.2,Retail,Field Agent,bKash
TXN0526,2024-05-10,May,5,Q2,2024,Mymensingh,Meghna Traders,Agro Products,Potato (Sack),1100,35,0.3,38384.5,Corporate,Field Agent,Cash
TXN0527,2024-05-10,May,5,Q2,2024,Khulna,Rahim & Sons Co.,Stationery & Office,Calculator,750,46,6.4,32292.0,Government,Field Agent,Bank Transfer
TXN0528,2024-05-10,May,5,Q2,2024,Chattogram,Teesta Traders,Stationery & Office,Printer Paper,550,4,8.5,2013.0,Government,Field Agent,Nagad
TXN0529,2024-05-11,May,5,Q2,2024,Barishal,Rahim & Sons Co.,Stationery & Office,Notebook,60,25,4.3,1435.5,Corporate,Distributor,bKash
TXN0530,2024-05-11,May,5,Q2,2024,Dhaka,Greenfield Distributors,Agro Products,Hybrid Seeds,300,36,7.8,9957.6,Retail,In-Store,bKash
TXN0531,2024-05-11,May,5,Q2,2024,Dhaka,Shovon Brothers Ltd.,Food & Beverage,Mineral Water,20,50,4.9,951.0,Corporate,Distributor,Credit Card
TXN0532,2024-05-11,May,5,Q2,2024,Dhaka,Jamuna Suppliers,Stationery & Office,Stapler,350,20,0.6,6958.0,Wholesale,In-Store,Bank Transfer
TXN0533,2024-05-12,May,5,Q2,2024,Barishal,Dhaka General Supplies,Pharmaceuticals,Vitamin C,30,13,8.9,355.29,Government,In-Store,bKash
TXN0534,2024-05-12,May,5,Q2,2024,Dhaka,Star Mart BD,Home & Furniture,Pillow,350,44,6.3,14429.8,Retail,In-Store,Nagad
TXN0535,2024-05-12,May,5,Q2,2024,Chattogram,Metro Trading House,Pharmaceuticals,Vitamin C,30,37,6.4,1038.96,Government,Online,Bank Transfer
TXN0536,2024-05-13,May,5,Q2,2024,Dhaka,Shovon Brothers Ltd.,Pharmaceuticals,Saline,40,23,1.4,907.12,Retail,Online,Credit Card
TXN0537,2024-05-13,May,5,Q2,2024,Mymensingh,Meghna Traders,Home & Furniture,Plastic Chair,600,18,7.3,10011.6,Wholesale,Field Agent,Cash
TXN0538,2024-05-13,May,5,Q2,2024,Mymensingh,Meghna Traders,Agro Products,Jute Bale,2200,35,0.5,76615.0,Retail,Online,Nagad
TXN0539,2024-05-13,May,5,Q2,2024,Sylhet,Al-Amin Wholesale,Food & Beverage,Mineral Water,20,39,14.2,669.24,Retail,In-Store,Bank Transfer
TXN0540,2024-05-13,May,5,Q2,2024,Chattogram,Sonali Commerce,Electronics,Mobile Phone,18000,22,8.5,362340.0,Wholesale,Online,bKash
TXN0541,2024-05-13,May,5,Q2,2024,Chattogram,Greenfield Distributors,Agro Products,Fertilizer,1200,16,2.9,18643.2,Government,Online,Bank Transfer
TXN0542,2024-05-13,May,5,Q2,2024,Dhaka,Metro Trading House,Stationery & Office,Ballpoint Pen Box,180,17,2.1,2995.74,Corporate,Distributor,Credit Card
TXN0543,2024-05-13,May,5,Q2,2024,Dhaka,Dhaka General Supplies,Cosmetics & Beauty,Hair Oil,180,4,1.4,709.92,Government,Online,Cash
TXN0544,2024-05-13,May,5,Q2,2024,Mymensingh,Prime Goods BD,Food & Beverage,Mineral Water,20,16,2.7,311.36,Government,Distributor,Bank Transfer
TXN0545,2024-05-13,May,5,Q2,2024,Khulna,Bismillah Trading,Clothing & Textiles,Panjabi,950,47,12.4,39113.4,Corporate,Distributor,bKash
TXN0546,2024-05-14,May,5,Q2,2024,Khulna,Rahim & Sons Co.,Home & Furniture,Bed Sheet Set,950,40,1.6,37392.0,Government,Distributor,bKash
TXN0547,2024-05-14,May,5,Q2,2024,Rajshahi,Padma Enterprise,Stationery & Office,Notebook,60,41,7.5,2275.5,Wholesale,Field Agent,Credit Card
TXN0548,2024-05-14,May,5,Q2,2024,Barishal,Bangladesh Agro Depot,Stationery & Office,Calculator,750,44,6.6,30822.0,Government,Field Agent,Credit Card
TXN0549,2024-05-14,May,5,Q2,2024,Sylhet,Meghna Traders,Stationery & Office,Printer Paper,550,43,14.2,20291.7,Retail,Distributor,Cash
TXN0550,2024-05-14,May,5,Q2,2024,Khulna,Dhaka General Supplies,Stationery & Office,Calculator,750,32,12.0,21120.0,Wholesale,Field Agent,Bank Transfer
TXN0551,2024-05-14,May,5,Q2,2024,Chattogram,Prime Goods BD,Pharmaceuticals,Antibiotic,150,14,14.9,1787.1,Corporate,Online,Bank Transfer
TXN0552,2024-05-14,May,5,Q2,2024,Rangpur,Meghna Traders,Stationery & Office,Ballpoint Pen Box,180,29,14.8,4447.44,Government,Field Agent,Nagad
TXN0553,2024-05-14,May,5,Q2,2024,Rangpur,Jamuna Suppliers,Pharmaceuticals,Antacid Syrup,80,6,12.0,422.4,Corporate,Distributor,Nagad
TXN0554,2024-05-14,May,5,Q2,2024,Dhaka,Bismillah Trading,Food & Beverage,Mineral Water,20,23,6.3,431.02,Retail,Field Agent,bKash
TXN0555,2024-05-15,May,5,Q2,2024,Khulna,Bismillah Trading,Food & Beverage,Biscuit Pack,120,24,13.8,2482.56,Government,Distributor,Nagad
TXN0556,2024-05-15,May,5,Q2,2024,Rangpur,Bangladesh Agro Depot,Agro Products,Potato (Sack),1100,43,4.6,45124.2,Wholesale,Field Agent,Nagad
TXN0557,2024-05-16,May,5,Q2,2024,Khulna,Prime Goods BD,Cosmetics & Beauty,Talcum Powder,90,33,4.2,2845.26,Government,In-Store,Cash
TXN0558,2024-05-16,May,5,Q2,2024,Rajshahi,Shovon Brothers Ltd.,Home & Furniture,Plastic Chair,600,15,1.7,8847.0,Corporate,Distributor,Bank Transfer
TXN0559,2024-05-16,May,5,Q2,2024,Khulna,National Suppliers Ltd.,Pharmaceuticals,Antibiotic,150,28,10.0,3780.0,Retail,Distributor,Credit Card
TXN0560,2024-05-16,May,5,Q2,2024,Rajshahi,Star Mart BD,Cosmetics & Beauty,Shampoo,220,6,5.2,1251.36,Government,In-Store,Bank Transfer
TXN0561,2024-05-17,May,5,Q2,2024,Sylhet,Jamuna Suppliers,Agro Products,Fertilizer,1200,32,12.9,33446.4,Wholesale,Field Agent,bKash
TXN0562,2024-05-17,May,5,Q2,2024,Sylhet,Greenfield Distributors,Clothing & Textiles,Jeans,800,2,0.1,1598.4,Government,Distributor,Cash
TXN0563,2024-05-17,May,5,Q2,2024,Chattogram,Star Mart BD,Electronics,Electric Fan,1500,37,4.7,52891.5,Retail,Field Agent,Bank Transfer
TXN0564,2024-05-17,May,5,Q2,2024,Dhaka,Surma Trade Co.,Stationery & Office,Stapler,350,22,11.9,6783.7,Corporate,Online,Bank Transfer
TXN0565,2024-05-17,May,5,Q2,2024,Chattogram,Metro Trading House,Pharmaceuticals,Antibiotic,150,31,9.9,4189.65,Corporate,Field Agent,Bank Transfer
TXN0566,2024-05-18,May,5,Q2,2024,Chattogram,Shovon Brothers Ltd.,Agro Products,Jute Bale,2200,36,1.9,77695.2,Retail,In-Store,Nagad
TXN0567,2024-05-19,May,5,Q2,2024,Khulna,Prime Goods BD,Home & Furniture,Plastic Chair,600,22,7.0,12276.0,Wholesale,In-Store,bKash
TXN0568,2024-05-19,May,5,Q2,2024,Dhaka,Meghna Traders,Cosmetics & Beauty,Face Cream,250,7,2.0,1715.0,Retail,In-Store,Credit Card
TXN0569,2024-05-19,May,5,Q2,2024,Dhaka,Padma Enterprise,Agro Products,Hybrid Seeds,300,41,12.3,10787.1,Government,Online,Cash
TXN0570,2024-05-19,May,5,Q2,2024,Dhaka,Jamuna Suppliers,Stationery & Office,Printer Paper,550,6,2.6,3214.2,Wholesale,In-Store,Credit Card
TXN0571,2024-05-19,May,5,Q2,2024,Mymensingh,Sonali Commerce,Electronics,Smart TV,35000,19,9.7,600495.0,Government,Field Agent,Nagad
TXN0572,2024-05-19,May,5,Q2,2024,Chattogram,Prime Goods BD,Clothing & Textiles,Salwar Kameez,700,2,1.7,1376.2,Government,Online,bKash
TXN0573,2024-05-19,May,5,Q2,2024,Rajshahi,Bangladesh Agro Depot,Cosmetics & Beauty,Shampoo,220,47,1.8,10153.88,Retail,Distributor,Credit Card
TXN0574,2024-05-19,May,5,Q2,2024,Sylhet,Jamuna Suppliers,Stationery & Office,Stapler,350,27,6.6,8826.3,Retail,Online,Credit Card
TXN0575,2024-05-20,May,5,Q2,2024,Dhaka,Bismillah Trading,Cosmetics & Beauty,Hair Oil,180,3,11.4,478.44,Wholesale,Field Agent,bKash
TXN0576,2024-05-20,May,5,Q2,2024,Sylhet,Dhaka General Supplies,Stationery & Office,Printer Paper,550,35,0.1,19230.75,Retail,Distributor,bKash
TXN0577,2024-05-20,May,5,Q2,2024,Chattogram,Metro Trading House,Pharmaceuticals,Vitamin C,30,45,11.2,1198.8,Government,Online,bKash
TXN0578,2024-05-20,May,5,Q2,2024,Dhaka,Al-Amin Wholesale,Pharmaceuticals,Antibiotic,150,23,4.2,3305.1,Government,In-Store,Credit Card
TXN0579,2024-05-21,May,5,Q2,2024,Rajshahi,Metro Trading House,Cosmetics & Beauty,Face Cream,250,6,2.4,1464.0,Wholesale,Field Agent,Nagad
TXN0580,2024-05-21,May,5,Q2,2024,Dhaka,Shovon Brothers Ltd.,Cosmetics & Beauty,Talcum Powder,90,50,0.8,4464.0,Government,Field Agent,Cash
TXN0581,2024-05-21,May,5,Q2,2024,Chattogram,Halda Merchants,Food & Beverage,Noodles,25,11,7.3,254.93,Wholesale,Online,Nagad
TXN0582,2024-05-21,May,5,Q2,2024,Chattogram,Star Mart BD,Electronics,Rice Cooker,2200,31,0.1,68131.8,Retail,Online,Bank Transfer
TXN0583,2024-05-21,May,5,Q2,2024,Khulna,Rupsha Distributors,Clothing & Textiles,Jeans,800,30,10.2,21552.0,Corporate,Online,Credit Card
TXN0584,2024-05-21,May,5,Q2,2024,Dhaka,Jamuna Suppliers,Electronics,Laptop,55000,7,6.8,358820.0,Wholesale,In-Store,Cash
TXN0585,2024-05-21,May,5,Q2,2024,Dhaka,Prime Goods BD,Clothing & Textiles,Jeans,800,46,3.9,35364.8,Retail,In-Store,Cash
TXN0586,2024-05-21,May,5,Q2,2024,Khulna,Rahim & Sons Co.,Stationery & Office,Notebook,60,10,8.1,551.4,Government,Online,Credit Card
TXN0587,2024-05-22,May,5,Q2,2024,Mymensingh,Greenfield Distributors,Agro Products,Hybrid Seeds,300,26,10.9,6949.8,Retail,Online,bKash
TXN0588,2024-05-22,May,5,Q2,2024,Chattogram,Metro Trading House,Cosmetics & Beauty,Talcum Powder,90,46,3.6,3990.96,Retail,Distributor,bKash
TXN0589,2024-05-22,May,5,Q2,2024,Khulna,National Suppliers Ltd.,Electronics,Laptop,55000,6,14.0,283800.0,Retail,In-Store,Cash
TXN0590,2024-05-22,May,5,Q2,2024,Dhaka,Jamuna Suppliers,Pharmaceuticals,Paracetamol,10,26,0.1,259.74,Government,Field Agent,bKash
TXN0591,2024-05-22,May,5,Q2,2024,Dhaka,National Suppliers Ltd.,Clothing & Textiles,T-Shirt,450,33,10.0,13365.0,Corporate,In-Store,bKash
TXN0592,2024-05-22,May,5,Q2,2024,Rajshahi,Sonali Commerce,Electronics,Mobile Phone,18000,15,12.1,237330.0,Retail,Distributor,Cash
TXN0593,2024-05-23,May,5,Q2,2024,Rajshahi,Bangladesh Agro Depot,Agro Products,Potato (Sack),1100,23,6.0,23782.0,Government,In-Store,Nagad
TXN0594,2024-05-23,May,5,Q2,2024,Barishal,Teesta Traders,Clothing & Textiles,Jeans,800,15,8.7,10956.0,Retail,Distributor,bKash
TXN0595,2024-05-23,May,5,Q2,2024,Dhaka,National Suppliers Ltd.,Stationery & Office,Printer Paper,550,45,0.9,24527.25,Government,Distributor,bKash
TXN0596,2024-05-23,May,5,Q2,2024,Chattogram,Metro Trading House,Stationery & Office,Stapler,350,42,14.5,12568.5,Retail,Field Agent,Credit Card
TXN0597,2024-05-24,May,5,Q2,2024,Dhaka,Metro Trading House,Agro Products,Pesticide,850,50,1.7,41777.5,Wholesale,In-Store,bKash
TXN0598,2024-05-24,May,5,Q2,2024,Barishal,Jamuna Suppliers,Home & Furniture,Steel Almirah,8500,12,10.9,90882.0,Government,In-Store,bKash
TXN0599,2024-05-24,May,5,Q2,2024,Khulna,Jamuna Suppliers,Pharmaceuticals,Antacid Syrup,80,31,14.1,2130.32,Wholesale,Field Agent,bKash
TXN0600,2024-05-24,May,5,Q2,2024,Mymensingh,Jamuna Suppliers,Home & Furniture,Plastic Chair,600,7,8.4,3847.2,Retail,Field Agent,bKash
TXN0601,2024-05-25,May,5,Q2,2024,Mymensingh,Meghna Traders,Home & Furniture,Steel Almirah,8500,12,8.3,93534.0,Government,Online,Nagad
TXN0602,2024-05-25,May,5,Q2,2024,Mymensingh,Al-Amin Wholesale,Clothing & Textiles,Saree,1200,28,14.9,28593.6,Retail,Online,Nagad
TXN0603,2024-05-25,May,5,Q2,2024,Mymensingh,Meghna Traders,Cosmetics & Beauty,Lipstick,150,39,3.6,5639.4,Wholesale,Distributor,Credit Card
TXN0604,2024-05-25,May,5,Q2,2024,Khulna,Rupsha Distributors,Agro Products,Jute Bale,2200,44,7.0,90024.0,Wholesale,Online,Credit Card
TXN0605,2024-05-26,May,5,Q2,2024,Mymensingh,National Suppliers Ltd.,Cosmetics & Beauty,Talcum Powder,90,38,1.9,3355.02,Retail,Online,bKash
TXN0606,2024-05-26,May,5,Q2,2024,Dhaka,Halda Merchants,Pharmaceuticals,Saline,40,27,8.2,991.44,Government,Online,Bank Transfer
TXN0607,2024-05-26,May,5,Q2,2024,Chattogram,Surma Trade Co.,Electronics,Laptop,55000,31,7.0,1585650.0,Corporate,Online,Nagad
TXN0608,2024-05-26,May,5,Q2,2024,Sylhet,Prime Goods BD,Stationery & Office,Calculator,750,36,8.9,24597.0,Government,Distributor,Credit Card
TXN0609,2024-05-27,May,5,Q2,2024,Barishal,Rahim & Sons Co.,Electronics,Smart TV,35000,50,10.7,1562750.0,Government,Distributor,bKash
TXN0610,2024-05-27,May,5,Q2,2024,Chattogram,Meghna Traders,Cosmetics & Beauty,Talcum Powder,90,18,11.5,1433.7,Corporate,Distributor,Nagad
TXN0611,2024-05-27,May,5,Q2,2024,Chattogram,Karnaphuli Goods,Agro Products,Jute Bale,2200,20,6.4,41184.0,Government,Distributor,Cash
TXN0612,2024-05-28,May,5,Q2,2024,Barishal,Jamuna Suppliers,Clothing & Textiles,Panjabi,950,9,4.3,8182.35,Government,Distributor,Nagad
TXN0613,2024-05-28,May,5,Q2,2024,Rajshahi,Padma Enterprise,Cosmetics & Beauty,Lipstick,150,12,2.6,1753.2,Corporate,Field Agent,Credit Card
TXN0614,2024-05-28,May,5,Q2,2024,Dhaka,Metro Trading House,Clothing & Textiles,Jeans,800,45,5.0,34200.0,Retail,Field Agent,Bank Transfer
TXN0615,2024-05-28,May,5,Q2,2024,Khulna,Jamuna Suppliers,Electronics,Rice Cooker,2200,43,12.4,82869.6,Corporate,In-Store,bKash
TXN0616,2024-05-28,May,5,Q2,2024,Khulna,Rupsha Distributors,Stationery & Office,Stapler,350,34,3.2,11519.2,Corporate,Online,Cash
TXN0617,2024-05-28,May,5,Q2,2024,Chattogram,Shovon Brothers Ltd.,Home & Furniture,Curtain,700,27,12.9,16461.9,Wholesale,Distributor,Nagad
TXN0618,2024-05-28,May,5,Q2,2024,Chattogram,Shovon Brothers Ltd.,Cosmetics & Beauty,Talcum Powder,90,33,4.9,2824.47,Government,In-Store,bKash
TXN0619,2024-05-29,May,5,Q2,2024,Dhaka,Greenfield Distributors,Food & Beverage,Biscuit Pack,120,11,0.8,1309.44,Corporate,Distributor,Nagad
TXN0620,2024-05-29,May,5,Q2,2024,Dhaka,Metro Trading House,Electronics,Rice Cooker,2200,9,6.6,18493.2,Wholesale,In-Store,Credit Card
TXN0621,2024-05-29,May,5,Q2,2024,Chattogram,Star Mart BD,Cosmetics & Beauty,Lipstick,150,15,10.8,2007.0,Government,In-Store,bKash
TXN0622,2024-05-29,May,5,Q2,2024,Dhaka,Shovon Brothers Ltd.,Home & Furniture,Steel Almirah,8500,50,4.6,405450.0,Government,In-Store,Cash
TXN0623,2024-05-29,May,5,Q2,2024,Dhaka,Shovon Brothers Ltd.,Cosmetics & Beauty,Face Cream,250,12,11.0,2670.0,Corporate,Distributor,bKash
TXN0624,2024-05-29,May,5,Q2,2024,Barishal,Shovon Brothers Ltd.,Cosmetics & Beauty,Face Cream,250,36,14.2,7722.0,Wholesale,Online,Nagad
TXN0625,2024-05-30,May,5,Q2,2024,Barishal,National Suppliers Ltd.,Stationery & Office,Notebook,60,28,10.2,1508.64,Wholesale,Distributor,Bank Transfer
TXN0626,2024-05-30,May,5,Q2,2024,Rangpur,Jamuna Suppliers,Food & Beverage,Mustard Oil,180,34,2.3,5979.24,Corporate,Field Agent,Credit Card
TXN0627,2024-05-31,May,5,Q2,2024,Dhaka,National Suppliers Ltd.,Pharmaceuticals,Vitamin C,30,36,4.5,1031.4,Corporate,Field Agent,bKash
TXN0628,2024-05-31,May,5,Q2,2024,Dhaka,National Suppliers Ltd.,Agro Products,Hybrid Seeds,300,29,11.4,7708.2,Wholesale,Field Agent,Bank Transfer
TXN0629,2024-05-31,May,5,Q2,2024,Barishal,Surma Trade Co.,Pharmaceuticals,Paracetamol,10,38,7.2,352.64,Government,Online,bKash
TXN0630,2024-05-31,May,5,Q2,2024,Khulna,Sonali Commerce,Home & Furniture,Bed Sheet Set,950,8,7.0,7068.0,Retail,Online,bKash
TXN0631,2024-05-31,May,5,Q2,2024,Chattogram,Star Mart BD,Pharmaceuticals,Saline,40,26,8.6,950.56,Corporate,Online,Bank Transfer
TXN0632,2024-05-31,May,5,Q2,2024,Rangpur,Sonali Commerce,Home & Furniture,Steel Almirah,8500,50,8.6,388450.0,Retail,Distributor,Credit Card
TXN0633,2024-05-31,May,5,Q2,2024,Khulna,Padma Enterprise,Electronics,Laptop,55000,31,1.7,1676015.0,Retail,Distributor,Bank Transfer
TXN0634,2024-05-31,May,5,Q2,2024,Chattogram,Shovon Brothers Ltd.,Food & Beverage,Biscuit Pack,120,34,13.1,3545.52,Government,Online,Credit Card
TXN0635,2024-05-31,May,5,Q2,2024,Khulna,Jamuna Suppliers,Clothing & Textiles,Jeans,800,37,12.2,25988.8,Wholesale,Online,Cash
TXN0636,2024-05-31,May,5,Q2,2024,Chattogram,Padma Enterprise,Clothing & Textiles,Panjabi,950,49,8.3,42686.35,Wholesale,Field Agent,Credit Card
TXN0637,2024-06-01,June,6,Q2,2024,Dhaka,Jamuna Suppliers,Electronics,Smart TV,35000,35,11.0,1090250.0,Corporate,In-Store,bKash
TXN0638,2024-06-01,June,6,Q2,2024,Barishal,Metro Trading House,Home & Furniture,Steel Almirah,8500,12,12.3,89454.0,Wholesale,In-Store,bKash
TXN0639,2024-06-01,June,6,Q2,2024,Chattogram,National Suppliers Ltd.,Clothing & Textiles,Jeans,800,32,3.0,24832.0,Wholesale,Distributor,Cash
TXN0640,2024-06-02,June,6,Q2,2024,Dhaka,Shovon Brothers Ltd.,Cosmetics & Beauty,Shampoo,220,7,12.2,1352.12,Corporate,Online,Credit Card
TXN0641,2024-06-02,June,6,Q2,2024,Barishal,Rahim & Sons Co.,Clothing & Textiles,Jeans,800,26,2.7,20238.4,Government,Field Agent,Nagad
TXN0642,2024-06-02,June,6,Q2,2024,Dhaka,Al-Amin Wholesale,Agro Products,Potato (Sack),1100,50,0.2,54890.0,Government,Distributor,Credit Card
TXN0643,2024-06-03,June,6,Q2,2024,Dhaka,National Suppliers Ltd.,Pharmaceuticals,Paracetamol,10,45,11.6,397.8,Retail,In-Store,Nagad
TXN0644,2024-06-03,June,6,Q2,2024,Rajshahi,National Suppliers Ltd.,Stationery & Office,Notebook,60,33,1.2,1956.24,Wholesale,Field Agent,Credit Card
TXN0645,2024-06-03,June,6,Q2,2024,Dhaka,Bismillah Trading,Stationery & Office,Notebook,60,19,3.0,1105.8,Wholesale,In-Store,Nagad
TXN0646,2024-06-03,June,6,Q2,2024,Dhaka,Star Mart BD,Agro Products,Potato (Sack),1100,6,9.0,6006.0,Corporate,Distributor,Cash
TXN0647,2024-06-03,June,6,Q2,2024,Dhaka,Padma Enterprise,Electronics,Laptop,55000,5,14.2,235950.0,Retail,Distributor,bKash
TXN0648,2024-06-04,June,6,Q2,2024,Mymensingh,Halda Merchants,Pharmaceuticals,Saline,40,2,9.3,72.56,Corporate,Online,Cash
TXN0649,2024-06-04,June,6,Q2,2024,Mymensingh,Padma Enterprise,Stationery & Office,Ballpoint Pen Box,180,48,3.9,8303.04,Wholesale,Field Agent,Cash
TXN0650,2024-06-04,June,6,Q2,2024,Dhaka,National Suppliers Ltd.,Pharmaceuticals,Vitamin C,30,32,7.5,888.0,Corporate,Online,Credit Card
TXN0651,2024-06-04,June,6,Q2,2024,Rangpur,Dhaka General Supplies,Food & Beverage,Rice (50kg),2800,13,2.9,35344.4,Government,Field Agent,Nagad
TXN0652,2024-06-05,June,6,Q2,2024,Mymensingh,Jamuna Suppliers,Home & Furniture,Bed Sheet Set,950,27,7.2,23803.2,Government,Online,bKash
TXN0653,2024-06-05,June,6,Q2,2024,Dhaka,Shovon Brothers Ltd.,Home & Furniture,Plastic Chair,600,4,8.3,2200.8,Wholesale,Distributor,Cash
TXN0654,2024-06-05,June,6,Q2,2024,Dhaka,Metro Trading House,Pharmaceuticals,Paracetamol,10,19,9.3,172.33,Wholesale,Field Agent,Bank Transfer
TXN0655,2024-06-05,June,6,Q2,2024,Dhaka,Shovon Brothers Ltd.,Stationery & Office,Ballpoint Pen Box,180,12,8.5,1976.4,Wholesale,Distributor,Nagad
TXN0656,2024-06-06,June,6,Q2,2024,Rajshahi,Jamuna Suppliers,Cosmetics & Beauty,Shampoo,220,9,10.9,1764.18,Wholesale,In-Store,Cash
TXN0657,2024-06-06,June,6,Q2,2024,Rangpur,Jamuna Suppliers,Agro Products,Jute Bale,2200,5,5.0,10450.0,Government,Distributor,Credit Card
